topic_id,topic_name,size
92,92_gambling_levy_harm_gamblers,92
93,93_give_way_friend_right,90
94,94_tax_taxes_income_corporation,90
95,95_assent_indicated_nod_proposition,86
96,96_brain_injury_acquired_abi,86
97,97_dementia_alzheimers_care_research,86
98,98_dissent_indicated__,86
99,99_forecasts_brexit_nodeal_economic,85
100,100_debt_fiscal_deficit_chancellor,85
101,101_music_musical_curriculum_education,83
102,102_miners_mineworkers_coal_mining,81
103,103_workers_rights_maternity_protections,80
104,104_nuclear_submarines_deterrent_weapons,78
105,105_airlines_airports_airline_airport,78
106,106_vaccination_vaccines_polio_immunisation,78
107,107_drug_drugs_misuse_consumption,76
108,108_referendum_second_liberal_referendums,75
109,109_sri_lanka_lankan_attacks,75
110,110_sanctions_regime_belarus_chemical,75
111,111_wage_living_minimum_pay,75
112,112_nato_defence_security_allies,73
113,113_baby_loss_babies_parents,73
114,114_fracking_shale_gas_exploration,73
115,115_environmental_environment_targets_bill,70
116,116_courts_court_justice_magistrates,70
117,117_intervention_interventions_take_progress,70
118,118_trade_agreements_deals_trading,69
119,119_huawei_5g_telecoms_security,69
120,120_leak_security_secrets_cabinet,69
121,121_cook_thomas_employees_repatriation,67
122,122_lgbt_gay_trans_gender,66
123,123_sport_womens_sports_cup,66
124,124_brunei_penal_sharia_lgbt,66
125,125_voted_leave_referendum_2016,65
126,126_gender_gap_pay_women,65
127,127_yes_pallets_thats_okay,65
128,128_fgm_girls_genital_mutilation,65
129,129_prosperity_shared_fund_structural,64
130,130_leader_house_business_week,64
131,131_whisky_scotch_tariffs_distillery,63
132,132_pension_1950s_women_waspi,63
133,133_wind_onshore_offshore_energy,62
134,134_shop_retail_shops_crime,62
135,135_online_media_verification_pornography,62
136,136_divorce_marriage_couples_married,62
137,137_retail_town_high_streets,62
138,138_deforestation_brazil_amazon_rainforest,62
139,139_solar_smart_grid_export,61
140,140_diabetes_type_sugar_diabetic,61
141,141_unions_workers_trade_union,60
142,142_immigration_movement_migration_system,60
143,143_towns_fund_stronger_town,60
144,144_meaningful_vote_clock_prime,59
145,145_medicines_supply_insulin_supplies,59
146,146_give_way_conclude_time,59
147,147_hezbollah_lebanon_proscription_terrorism,59
148,148_cystic_fibrosis_orkambi_vertex,59
149,149_eating_disorders_disorder_image,58
150,150_drone_drones_airports_aircraft,57
151,151_whirlpool_tumble_dryers_recall,57
152,152_hospices_palliative_childrens_hospice,56
153,153_victims_institutional_ireland_northern,56
154,154_give_secretary_state_way,56
155,155_windrush_compensation_scandal_scheme,55
156,156_arrest_warrant_security_databases,55
157,157_smoking_tobacco_ecigarettes_vaping,55
158,158_commonwealth_rwanda_countries_chogm,54
159,159_trees_planting_woodland_ancient,54
160,160_spanish_spain_catalonia_catalan,54
161,161_speaker_mr_topical_ohi,53
162,162_securitisation_regulation_regulations_financial,53
163,163_cervical_screening_smear_cancer,52
164,164_crimea_ukraine_russian_russia,52
165,165_libya_libyan_tripoli_haftar,52
166,166_aid_dfid_development_07,52
167,167_sudan_sudanese_khartoum_darfur,51
168,168_food_meals_meal_school,51
169,169_suicide_suicides_mental_bellerby,51
170,170_long_yeseven_soon_tomorrow,50
171,171_nuclear_reactors_modular_energy,50
172,172_immigration_system_migration_skilled,50
173,173_gentleman_election_parliament_party,49
174,174_sikh_sikhs_singh_guru,49
175,175_legal_aid_bono_pro,49
176,176_xinjiang_chinese_china_uyghur,49
177,177_maintenance_cms_arrears_child,49
178,178_amendments_amendment_tabled_motion,47
179,179_cybersecurity_cyber_offensive_private,47
180,180_bombardier_aerospace_airbus_buyer,47
181,181_amendment_votes_learned_vote,47
182,182_petition_petitioners_petitions_signed,46
183,183_driving_dangerous_death_sentence,46
184,184_nuclear_weapons_nato_treaty,46
185,185_park_site_owners_holiday,46
186,186_give_way_juddering_annoy,46
187,187_pharmacies_pharmacy_pharmacists_community,46
188,188_badgers_cattle_badger_tb,46
189,189_mortgage_mortgages_cerberus_borrowers,45
190,190_space_spaceport_satellite_galileo,45
191,191_endometriosis_menopause_women_hrt,45
192,192_whistleblowers_whistleblowing_whistleblower_whistle,45
193,193_citizenship_shamima_begum_terrorist,44
194,194_fibromyalgia_condition_sufferers_pain,44
195,195_zimbabwe_zimbabwean_mnangagwa_zimbabwes,44
196,196_language_prime_unlawfully_minister,44
197,197_withdrawal_agreement_european_jurisdiction,43
198,198_food_feed_regulations_fertilisers,43
199,199_scottish_scotland_barnettised_devolution,43
200,200_ets_cheating_students_toeic,42
201,201_assisted_dying_palliative_oregon,42
202,202_asylum_seekers_claim_safe,42
203,203_ports_port_freeports_immingham,41
204,204_lotteries_lottery_society_causes,41
205,205_tb_tuberculosis_malaria_global,41
206,206_lady_give_way_right,40
207,207_seasonal_workers_pilot_agricultural,40
208,208_assessment_leaving_effect_tertiary,39
209,209_answer_question_stupid_youre,39
210,210_learned_give_gentleman_way,39
211,211_festival_artists_festivals_musicians,39
212,212_inquest_legal_inquests_aid,39
213,213_cooperative_cooperatives_coops_mutuals,38
214,214_cosmetic_procedures_botox_fillers,38
215,215_allowance_annual_pension_taper,37
216,216_immigration_scotlands_scottish_scotland,37
217,217_petitioners_petition_residents_urges,37
218,218_scampton_raf_arrows_lincolnshire,37
219,219_food_banks_bank_trussell,37
220,220_uncertainty_certainty_businesses_deal,37
221,221_polish_poles_poland_war,36
222,222_clause_sunset_clauses_legislation,36
223,223_forthcoming_please_leader_business,36
224,224_rwanda_genocide_rwandan_extradite,36
225,225_segregation_custody_youth_solitary,35
226,226_billy_celtic_mcneill_cup,35
227,227_nursery_petition_governors_maintained,35
228,228_export_exports_finance_promotion,35
229,229_deaf_bsl_language_sign,35
230,230_rape_prosecutions_sexual_rapes,34
231,231_intervention_friend_interrupted_thank,34
232,232_heritage_cultural_museums_galleries,33
233,233_didnt_wasnt_dont_morego,33
234,234_haemochromatosis_genetic_iron_blood,33
235,235_cox_staff_training_commission,33
236,236_gentleman_join_volunteers_temples,33
237,237_backbench_business_committee_debates,33
238,238_brexit_brexiteer_vote_deal,33
239,239_facial_lawrence_biometrics_technology,32
240,240_scams_fraud_scam_fraudsters,32
241,241_procurement_contracts_contract_accounting,32
242,242_tv_licences_licence_bbc,32
243,243_rights_human_echr_convention,32
244,244_adjournment_directly_seek_raise,32
245,245_expectancy_life_inequalities_die,32
246,246_dover_ports_lorries_port,31
247,247_radiotherapy_cancer_treatment_machines,31
248,248_tourism_visitors_sector_hospitality,31
249,249_migrants_status_lookedafter_children,31
250,250_oil_gas_industry_decommissioning,31
251,251_charities_volunteers_volunteering_volunteer,30
252,252_nodeal_brexit_cbi_benign,30
253,253_syria_humanitarian_syrian_syrians,30
254,254_scottish_scotland_snp_highlands,30
255,255_engagements_wednesday_official_list,30
256,256_happy_meet_discuss_yes,29
257,257_dental_oral_dentist_dentists,29
258,258_intervene_intervention_lady_wants,29
259,259_russia_treaty_nato_missiles,29
260,260_refugee_refugees_reunion_family,29
261,261_site_waste_landfill_agency,29
262,262_squirrel_squirrels_red_grey,29
263,263_chemicals_chemical_hse_echa,29
264,264_learned_give_way_friend,28
265,265_whip_whipping_recess_motion,28
266,266_meet_happy_discuss_lady,28
267,267_christians_bishop_persecution_truros,28
268,268_taxi_hire_licensing_vehicles,28
269,269_small_businesses_prompt_payment,28
270,270_devon_bobbing_durham_cleverly,28
271,271_agree_wholeheartedly_myright_friend,28
272,272_armed_tax_forces_scotland,27
273,273_progress_give_make_way,27
274,274_wage_minimum_enforcement_naming,27
275,275_welsh_wales_industrial_manufacturing,27
276,276_letter_law_obey_comply,27
277,277_followed_approve_relating_motion,27
278,278_journalists_journalism_freedom_journalist,27
279,279_ombudsman_soldiers_ira_police,27
280,280_chagos_mauritius_islands_icj,26
281,281_briefly_brief_pointyes_brieflybe,26
282,282_zerohours_contracts_contract_taylor,26
283,283_yes_certainly_definitely_tiresome,26
284,284_gentleman_give_way_resist,26
285,285_indeedwell_said_means_thats,26
286,286_leaving_contingency_without_eu,26
287,287_cyclone_mozambique_malawi_beira,26
288,288_papua_indonesian_indonesia_papuan,25
289,289_clause_overseas_registration_elector,25
290,290_maternity_pregnant_discrimination_pregnancy,25
291,291_marriage_age_marriages_married,25
292,292_debates_leaders_broadcasters_televised,25
293,293_netting_birds_nesting_bird,25
294,294_insects_insect_pollinators_pesticides,25
295,295_give_prime_way_œooha,25
296,296_flynn_paul_associate_missed,25
297,297_sunbeds_sunbed_melanoma_skin,25
298,298_hypermobility_condition_symptoms_syndromes,25
299,299_deal_indicative_prime_maligned,24
300,300_helicopter_offshore_super_helicopters,24
301,301_colombia_colombian_peace_farc,24
302,302_youth_violence_young_violent,24
303,303_freeze_benefits_rowntree_joseph,24
304,304_give_way_gallant_senselessa,24
305,305_harassment_bullying_complaints_laura,24
306,306_libraries_library_county_efficient,24
307,307_john_smith_johns_smiths,24
308,308_discussions_recent_leaving_effect,24
309,309_motion_tabled_daisychain_amendments,24
310,310_children_harms_online_verification,23
311,311_syria_minors_unaccompanied_consular,23
312,312_poverty_wage_lowest_workless,23
313,313_organ_china_organs_transplant,23
314,314_eden_morecambe_project_hull,23
315,315_food_nodeal_fresh_perishable,23
316,316_amd_sight_eye_ophthalmology,23
317,317_obesity_drinks_watershed_sugar,23
318,318_path_natural_coastal_landowners,22
319,319_height_hse_safety_reporting,22
320,320_diesel_cars_e10_emissions,22
321,321_scottish_powers_scotland_benefits,22
322,322_happy_thank_youre_generosity,22
323,323_lights_roadside_recovery_red,22
324,324_wildlife_habitats_birds_natural,22
325,325_automotive_vehicles_electric_motor,22
326,326_restoring_devolved_ireland_northern,22
327,327_debates_broadcasters_memoirs_leaders,21
328,328_speech_powerful_making_talking,21
329,329_opss_product_trading_safety,21
330,330_16_17yearolds_age_young,21
331,331_joa_feronia_state_company,21
332,332_wales_prosperity_shared_fund,21
333,333_gibraltar_spain_gibraltars_sovereignty,21
334,334_uniform_uniforms_school_pe,21
335,335_speaker_mr_thank_andblatant,21
336,336_manchester_spatial_belt_brownfield,21
337,337_hate_online_crime_law,21
338,338_lady_asks_sis_asked,21
339,339_parking_code_fines_greg,21
340,340_harassment_bullying_workplace_sexual,21
341,341_sharia_councils_divorce_law,20
342,342_prescription_prescriptions_asthma_charges,20
343,343_apologise_apology_language_sherriff,20
344,344_amendment_bill_amendments_clause,20
345,345_withdrawal_section_act_2018,20
346,346_puffins_puffin_marine_birds,20
347,347_defence_industry_steps_procurement,20
348,348_massacre_bagh_jallianwala_dyer,20
349,349_rose_reverend_chaplain_prayers,20
350,350_channel_french_france_asylum,20
351,351_fin_capital_financial_tech,20
352,352_entrepreneurs_female_women_entrepreneurship,20
353,353_coventry_club_ricoh_football,20
354,354_12500_theres_rd_overwhelmingly,20
355,355_bailiffs_bailiff_debt_jerome,20
356,356_gentleman_wants_party_union,20
357,357_trade_agreements_nhs_excluded,19
358,358_jobcentre_job_onetoone_stockport,19
359,359_deported_deportation_deportations_windrush,19
360,360_asylum_serco_evictions_lockchange,19
361,361_cornwall_southwest_cornish_region,19
362,362_flexible_flexibly_employees_working,19
363,363_trials_clinical_mhra_trial,19
364,364_commons_listening_believing_house,19
365,365_unincorporated_dark_electoral_donations,19
366,366_heathrow_runway_expansion_noise,19
367,367_proportional_representation_voters_pr,19
368,368_œmajoritya_tiggerish_sausage_minister,19
369,369_ebola_outbreak_drc_goma,19
370,370_ops_northern_ireland_troubles,19
371,371_jewish_jews_refugees_middle,19
372,372_tariffs_tariff_schedule_liberalised,19
373,373_select_committee_committees_selection,18
374,374_automatism_defence_defendant_olivers,18
375,375_ir35_tax_contractors_rules,18
376,376_spinraza_sma_nice_biogen,18
377,377_internet_data_iot_devices,18
378,378_streets_high_street_675,18
379,379_fossil_pension_trustees_fuels,18
380,380_motion_programme_tomorrow_leader,18
381,381_solar_energy_renewables_renewable,18
382,382_willi_advisers_diligent_tender,18
383,383_deal_withdrawal_european_union,18
384,384_assange_extradition_julian_ecuadorean,18
385,385_soft_enhance_power_overseas,18
386,386_lady_give_point_percentage,18
387,387_give_point_way_watered,18
388,388_duchy_lancaster_chancellor_document,17
389,389_tomorrow_business_statement_regarding,17
390,390_small_businesses_steps_boots,17
391,391_meet_happy_ofcom_claudettes,17
392,392_revoke_article_50_revoking,17
393,393_attorney_general_give_way,17
394,394_primodos_pregnancy_metaanalysis_valproate,17
395,395_welsh_chepstow_infrastructure_wales,17
396,396_debt_breathing_debts_debtors,17
397,397_arthritis_pain_condition_danielle,17
398,398_outsourcing_carillion_contracts_inhouse,17
399,399_girls_education_marginalised_global,17
400,400_marx_marxist_labour_socialist,17
401,401_deputy_speaker_mr_glowers,17
402,402_totally_agree_beehive_scout,17
403,403_beg_clause_read_move,17
404,404_ndas_hs2_nondisclosure_nda,17
405,405_refugees_displaced_refugee_compact,17
406,406_strengthen_intergovernmental_relations_steps,16
407,407_gujarati_gujaratis_gujarat_community,16
408,408_cornish_census_cornwall_minorities,16
409,409_roaming_mobile_charges_consumers,16
410,410_fca_lloyds_intranet_hbos,16
411,411_mods_circulated_isc_sensitive,16
412,412_carers_young_sheffield_caring,16
413,413_vat_sanitary_products_excise,16
414,414_tennis_murray_lta_murrays,16
415,415_refugees_resettlement_syrian_syria,16
416,416_consultation_closed_eswatini_february,16
417,417_unemployment_employment_wages_record,16
418,418_parental_takeup_shared_fathers,16
419,419_electronic_voting_lobby_smelly,16
420,420_hiv_prep_infections_aids,16
421,421_batten_disease_bio_marin,16
422,422_dorothy_preservedthey_slippers_scraping,16
423,423_enviously_eufunded_leaving_student,16
424,424_vat_threshold_85000_businesses,16
425,425_cps_prosecuting_organised_prosecutions,16
426,426_prime_honourable_117_titanic,16
427,427_scotland_snp_scottish_scotlands,16
428,428_frontline_claimants_stakeholders_charter,16
429,429_loneliness_strategy_older_desk,16
430,430_obey_law_comply_selfimportant,16
431,431_fathers_parenting_dads_mums,15
432,432_uganda_ugandan_museveni_democracy,15
433,433_victims_investigated_police_allegations,15
434,434_trends_assessment_level_employment,15
435,435_radio_fm_localness_commercial,15
436,436_southend_southendonsea_city_welcoming,15
437,437_scotland_discussions_leaving_effect,15
438,438_backstop_ireland_offends_northern,15
439,439_richa_jersey_nods_cream,15
440,440_pensions_raises_4000plus_pensionson,15
441,441_psni_northern_dissident_ireland,15
442,442_waste_incineration_recycling_residual,15
443,443_torture_guidance_intelligence_consolidated,15
444,444_hernia_mesh_pain_surgery,15
445,445_funeral_fund_parents_grieving,15
446,446_refer_answer_gave_lady,15
447,447_counterterrorism_counter_terrorism_security,15
448,448_rohingya_bangladesh_bazar_coxs,15
449,449_brexit_campaigned_youunder_firstthey,14
450,450_withdrawal_extension_agreement_european,14
451,451_dfid_gloucester_holiday_bank,14
452,452_gambling_ireland_betting_northern,14
453,453_dispatch_box_hook_fake,14
454,454_administrations_discussions_devolved_leaving,14
455,455_penultimate_questions_prime_discomfited,14
456,456_benches_shadowin_awareisnt_instanceon,14
457,457_energy_homes_heat_efficiency,14
458,458_equalities_equality_race_hub,14
459,459_give_point_way_friend,14
460,460_mental_attachment_health_relationship,14
461,461_justice_witnesses_victims_court,14
462,462_electromagnetic_fields_exposure_5g,14
463,463_container_39_join_trailer,13
464,464_lifebelts_equipment_drowning_water,13
465,465_jain_jains_jainism_potters,13
466,466_withdrawal_effect_assessment_potential,13
467,467_palace_cloisters_richmond_temporary,13
468,468_midlands_growth_engine_enterprise,13
469,469_lgbt_gay_parents_rse,13
470,470_peat_peatlands_peatland_carbon,13
471,471_progress_notake_practising_steady,13
472,472_madam_deputy_speaker_search,13
473,473_regions_regional_fund_prosperity,13
474,474_crime_economic_launderers_bolster,13
475,475_preeclampsia_pregnancy_babies_baby,13
476,476_manifesto_stood_referendum_honour,13
477,477_ireland_northern_farmers_ufu,13
478,478_lords_beg_amendment_agrees,13
479,479_steps_taking_disabilities_department,13
480,480_autocracies_amendment_speaker_apologise,13
481,481_arnhem_parachute_airborne_operation,13
482,482_dairy_leaves_farming_affairs,13
483,483_venues_music_jazz_grassroots,13
484,484_knife_possession_knives_sentence,12
485,485_crossparty_dup_bill_statute,12
486,486_potatoes_seed_potato_growers,12
487,487_prosecution_crown_solicitor_prosecutions,12
488,488_delivery_consumers_retailers_highlands,12
489,489_twochild_limit_policy_scrap,12
490,490_icaew_inquiry_insolvency_notified,12
491,491_unregulated_bedfordshire_placed_children,12
492,492_prisoner_transfer_prisoners_compulsory,12
493,493_listeria_sandwiches_food_outbreak,12
494,494_migration_history_curriculum_taught,12
495,495_colchester_tourism_attractions_roman,12
496,496_northeast_industrial_region_tyneside,12
497,497_dudley_halls_meet_suicides,12
498,498_nancy_astor_women_woman,12
499,499_journalists_journalistic_press_data,12
500,500_extension_prime_march_withdrawal,12
501,501_bollocks_point_small_grateful,12
502,502_licensing_durham_premises_residents,12
503,503_breastfeeding_feeding_infant_visitors,12
504,504_timpson_exclusions_soon_soona,12
505,505_compensation_claims_scheme_claim,12
506,506_ride_party_tiger_bipartisan,11
507,507_fixedterm_majority_unities_backstopbecause,11
508,508_togo_togolese_human_rights,11
509,509_rubbish_irritating_harsh_outrageous,11
510,510_prosecuted_360_syria_daesh,11
511,511_prime_extension_abide_rejects,11
512,512_proceedings_shall_order_motion,11
513,513_alcohol_pregnancy_pregnant_foetal,11
514,514_voted_leave_chancellors_union,11
515,515_childhood_adverse_trauma_experiences,11
516,516_equitable_policyholders_compensation_annuitants,11
517,517_generic_orkambi_drug_crown,11
518,518_trends_personnel_armed_assessment,11
519,519_true_thats_fact_anything,11
520,520_speech_happily_speak_weave,11
521,521_cqc_rated_seclusion_inspection,11
522,522_transport_steps_emissions_taking,11
523,523_correct_sense_wrong_right,11
524,524_tragedy_chelmsford_coroner_essex,11
525,525_china_chinas_chinese_rulesbased,10
526,526_steps_adequate_provision_mental,10
527,527_aviation_flights_airports_planes,10
528,528_efta_backstop_agreement_withdrawal,10
529,529_defenders_rights_women_human,10
530,530_citizenship_nationality_character_british,10
531,531_information_contractors_foi_uksa,10
532,532_women_womens_sisters_female,10
533,533_negotiation_surrender_negotiating_negotiations,10
534,534_election_democrat_defeats_divided,10
535,535_welsh_sectorspecific_leaves_discussions,10
536,536_youth_encompasses_violence_endowment,10
