topic_id,cv_score,size,top_words,word_weights
22,0.8668741355321895,333,"students, student, fees, university, tuition, education, higher, loans, universities, debt","0.024, 0.020, 0.018, 0.016, 0.014, 0.012, 0.011, 0.010, 0.009, 0.009"
23,0.43064788037361845,323,"law, clause, eu, exit, legislation, amendment, retained, bill, powers, amendments","0.014, 0.013, 0.011, 0.010, 0.009, 0.009, 0.008, 0.008, 0.007, 0.006"
24,1.0,319,"rohingya, burma, myanmar, bangladesh, burmese, military, rakhine, aung, suu, kyi","0.030, 0.018, 0.018, 0.018, 0.015, 0.011, 0.011, 0.010, 0.010, 0.010"
25,0.716731542293637,313,"bus, buses, franchising, transport, operators, services, passengers, authorities, local, manchester","0.047, 0.017, 0.015, 0.014, 0.014, 0.011, 0.010, 0.009, 0.007, 0.007"
26,0.5858875473003307,308,"wales, welsh, projects, growth, structural, cardiff, government, north, european, infrastructure","0.042, 0.031, 0.006, 0.006, 0.005, 0.005, 0.005, 0.005, 0.005, 0.004"
27,1.0,304,"daesh, iraq, syria, mosul, iraqi, kurdistan, assad, kurdish, raqqa, forces","0.032, 0.023, 0.020, 0.018, 0.017, 0.015, 0.011, 0.009, 0.008, 0.008"
28,0.7334411609693545,304,"jobcentre, jobcentres, glasgow, dwp, closures, closure, claimants, staff, estate, travel","0.028, 0.024, 0.022, 0.012, 0.012, 0.008, 0.007, 0.006, 0.006, 0.006"
29,0.5220797305894516,301,"referendum, voted, leave, vote, remain, result, union, european, eu, decision","0.021, 0.012, 0.009, 0.009, 0.006, 0.005, 0.005, 0.005, 0.005, 0.005"
30,0.5725577435818398,299,"mental, health, young, children, schools, services, school, green, teachers, wellbeing","0.045, 0.030, 0.013, 0.009, 0.007, 0.007, 0.006, 0.006, 0.005, 0.005"
31,0.743652288896288,299,"care, social, adult, funding, local, councils, precept, carers, council, cuts","0.039, 0.025, 0.013, 0.007, 0.007, 0.006, 0.006, 0.006, 0.005, 0.005"
32,0.25439663425380116,289,"give, way, minister, will, the, wil, sometime, potholes, enact, resist","0.269, 0.209, 0.141, 0.053, 0.007, 0.006, 0.004, 0.004, 0.004, 0.004"
33,0.4172456509237599,287,"citizens, nationals, eu, living, uk, rights, status, here, settled, negotiations","0.027, 0.024, 0.022, 0.013, 0.011, 0.010, 0.009, 0.008, 0.007, 0.007"
34,0.37668415226609564,281,"navy, hms, ships, type, royal, shipbuilding, amphibious, capability, frigates, defence","0.018, 0.017, 0.017, 0.016, 0.015, 0.015, 0.015, 0.014, 0.014, 0.011"
35,0.26968486780804996,278,"nuclear, euratom, safeguards, industry, membership, isotopes, energy, safeguarding, fusion, radioisotopes","0.047, 0.039, 0.009, 0.008, 0.008, 0.008, 0.008, 0.006, 0.005, 0.005"
36,0.633793129568005,260,"pubs, pub, beer, duty, code, adjudicator, alcohol, tenants, breweries, industry","0.039, 0.027, 0.026, 0.013, 0.011, 0.009, 0.007, 0.006, 0.006, 0.006"
37,0.7759185422195088,244,"farmers, agricultural, farming, seasonal, food, fruit, agriculture, workers, industry, sector","0.028, 0.021, 0.021, 0.016, 0.014, 0.012, 0.012, 0.010, 0.009, 0.007"
38,0.6297958131171901,232,"bereavement, funeral, baby, loss, parents, burial, child, bereaved, neonatal, maternity","0.019, 0.013, 0.010, 0.010, 0.009, 0.008, 0.008, 0.007, 0.007, 0.006"
39,0.6652737698232071,225,"hospital, ccg, trust, care, services, hospitals, nhs, stp, clinical, consultation","0.022, 0.010, 0.010, 0.009, 0.008, 0.008, 0.007, 0.006, 0.006, 0.006"
40,0.48844926984857356,218,"northern, ireland, terrorists, soldiers, forces, troubles, stormont, served, legacy, ira","0.012, 0.012, 0.010, 0.008, 0.008, 0.007, 0.007, 0.007, 0.007, 0.007"
41,0.4561608498194146,212,"armed, forces, personnel, pay, army, recruitment, service, flexible, retention, defence","0.029, 0.026, 0.014, 0.011, 0.011, 0.008, 0.007, 0.006, 0.005, 0.005"
42,0.5101584241828315,211,"tax, avoidance, evasion, papers, hmrc, offshore, companies, havens, isle, paradise","0.036, 0.026, 0.015, 0.008, 0.008, 0.007, 0.007, 0.007, 0.006, 0.006"
43,0.37957549886912784,205,"travellers, traveller, encampments, gypsy, sites, unauthorised, illegal, gypsies, community, police","0.024, 0.023, 0.020, 0.015, 0.013, 0.012, 0.011, 0.010, 0.009, 0.008"
44,0.37639620638375887,204,"pay, sector, public, workers, cap, rise, bodies, wages, servants, nurses","0.031, 0.029, 0.026, 0.021, 0.017, 0.008, 0.006, 0.005, 0.005, 0.005"
45,0.24298092460859705,202,"lady, give, way, hon, will, itching, the, she, plough, chat","0.248, 0.208, 0.160, 0.056, 0.041, 0.006, 0.006, 0.005, 0.005, 0.005"
46,0.5221132410059719,194,"slavery, detention, torture, trafficking, modern, asylum, victims, immigration, detained, vulnerable","0.022, 0.021, 0.019, 0.014, 0.012, 0.011, 0.010, 0.009, 0.007, 0.007"
47,0.44049460625827064,191,"bbc, licence, fee, news, media, channel, local, newspapers, radio, tv","0.055, 0.014, 0.013, 0.011, 0.007, 0.007, 0.006, 0.006, 0.006, 0.006"
48,0.3306327440079674,189,"post, office, mail, offices, royal, delivery, branches, postal, crown, closures","0.051, 0.034, 0.026, 0.021, 0.015, 0.010, 0.010, 0.010, 0.009, 0.009"
49,0.44947645423996463,187,"gerald, his, he, member, you, speaker, house, thank, was, speech","0.017, 0.009, 0.008, 0.007, 0.007, 0.007, 0.007, 0.005, 0.005, 0.005"
50,0.49058368411207043,185,"amendment, amendments, clause, legislation, bill, learned, instruments, schedule, committee, powers","0.016, 0.015, 0.014, 0.007, 0.006, 0.006, 0.005, 0.005, 0.005, 0.005"
51,0.4681515291380166,185,"drug, drugs, addiction, misuse, cannabis, heroin, alcohol, deaths, strategy, treatment","0.036, 0.032, 0.013, 0.011, 0.011, 0.010, 0.010, 0.010, 0.009, 0.009"
52,0.27590274173359863,180,"warrant, arrest, europol, european, operation, co, justice, eu, criminal, security","0.021, 0.021, 0.017, 0.014, 0.010, 0.010, 0.010, 0.009, 0.009, 0.009"
53,0.4637362155025856,172,"charter, rights, law, fundamental, human, court, eu, protection, european, case","0.052, 0.033, 0.018, 0.014, 0.011, 0.007, 0.006, 0.006, 0.006, 0.006"
54,0.6783383741120554,172,"flood, flooding, water, catchment, defences, management, floods, environment, risk, agency","0.045, 0.027, 0.013, 0.012, 0.011, 0.011, 0.011, 0.009, 0.009, 0.008"
55,0.22373320400358251,172,"opposition, days, bills, house, committees, majority, session, debates, private, motions","0.016, 0.011, 0.010, 0.010, 0.009, 0.009, 0.008, 0.008, 0.007, 0.007"
56,0.563063587448044,171,"lgbt, gay, merchant, homosexual, act, navy, equality, homosexuality, discrimination, rights","0.023, 0.015, 0.014, 0.013, 0.010, 0.009, 0.009, 0.007, 0.006, 0.006"
57,0.49768535766488564,170,"city, culture, swansea, bid, stoke, cultural, trent, coventry, arts, perth","0.039, 0.037, 0.023, 0.020, 0.017, 0.013, 0.013, 0.011, 0.010, 0.010"
58,0.45415939812622114,168,"russian, ukraine, russia, ukrainian, putin, russians, corruption, interference, foreign, soviet","0.027, 0.026, 0.026, 0.011, 0.009, 0.006, 0.006, 0.006, 0.006, 0.005"
59,0.9075667844516154,165,"dogs, dog, puppies, animal, puppy, animals, welfare, pet, cruelty, breeders","0.031, 0.026, 0.025, 0.025, 0.024, 0.015, 0.015, 0.015, 0.014, 0.011"
60,0.38805926055281587,165,"women, female, men, parliament, gender, mps, representation, equalities, shortlists, candidates","0.029, 0.017, 0.008, 0.007, 0.007, 0.007, 0.006, 0.006, 0.006, 0.005"
61,0.2823832827908933,163,"give, way, friend, my, hon, will, pithiness, tempt, thankful, frightened","0.230, 0.178, 0.119, 0.068, 0.063, 0.045, 0.009, 0.007, 0.006, 0.006"
62,0.7245041420651623,156,"electoral, registration, voter, register, fraud, commission, id, voting, vote, registered","0.059, 0.036, 0.027, 0.025, 0.017, 0.015, 0.015, 0.011, 0.011, 0.011"
63,0.3323677957956602,155,"radio, stations, dab, digital, community, multiplexes, multiplex, broadcast, small, station","0.065, 0.030, 0.022, 0.016, 0.016, 0.013, 0.012, 0.011, 0.011, 0.011"
64,0.7814685277262542,150,"parking, charges, car, town, park, dvla, local, parks, councils, centres","0.055, 0.024, 0.022, 0.015, 0.010, 0.010, 0.009, 0.008, 0.007, 0.007"
65,0.8600853157773285,149,"religious, religion, freedom, belief, christians, christian, persecution, faith, beliefs, pakistan","0.026, 0.022, 0.020, 0.018, 0.018, 0.012, 0.011, 0.009, 0.008, 0.008"
66,0.7694991860121395,145,"smoking, tobacco, cigarettes, vaping, smoke, smokers, plan, products, health, cessation","0.057, 0.037, 0.024, 0.022, 0.017, 0.013, 0.011, 0.010, 0.009, 0.009"
67,0.37650736182176847,141,"pay, nhs, nurses, staff, nursing, cap, restraint, nurse, agenda, profession","0.029, 0.023, 0.021, 0.015, 0.012, 0.011, 0.008, 0.008, 0.006, 0.005"
68,0.662483212865675,140,"iran, nazanin, iranian, ratcliffe, zaghari, foreign, human, dual, release, rights","0.043, 0.026, 0.024, 0.020, 0.013, 0.010, 0.010, 0.009, 0.009, 0.008"
69,0.8873993939687765,138,"airport, heathrow, airports, expansion, runway, noise, regional, tees, aviation, flights","0.039, 0.038, 0.030, 0.015, 0.015, 0.013, 0.011, 0.011, 0.010, 0.009"
70,0.7486760486477237,138,"childcare, hours, parents, nurseries, nursery, 30, providers, children, free, early","0.042, 0.026, 0.023, 0.023, 0.019, 0.018, 0.013, 0.010, 0.010, 0.008"
71,0.8566310447981882,137,"fishing, fisheries, fish, fishermen, bass, waters, sea, industry, catch, quota","0.038, 0.032, 0.024, 0.022, 0.012, 0.010, 0.010, 0.010, 0.009, 0.008"
72,0.6724339351273638,136,"prevent, extremism, terrorism, counter, communities, terrorist, strategy, radicalisation, muslim, mi5","0.028, 0.022, 0.020, 0.011, 0.008, 0.007, 0.007, 0.006, 0.006, 0.006"
73,0.7931421477112456,128,"ivory, elephants, ban, elephant, wildlife, trade, poaching, 1947, antiques, illegal","0.058, 0.030, 0.022, 0.014, 0.013, 0.012, 0.012, 0.011, 0.010, 0.009"
74,0.6774121511865753,126,"tax, corporation, taxes, gap, labour, rate, income, rates, revenue, billion","0.051, 0.032, 0.013, 0.012, 0.011, 0.010, 0.009, 0.008, 0.008, 0.008"
75,0.7148394368187092,125,"industrial, strategy, science, sciences, research, productivity, innovation, industries, strengths, economy","0.028, 0.024, 0.010, 0.009, 0.008, 0.008, 0.007, 0.007, 0.007, 0.006"
76,0.7258726051790532,124,"autism, autistic, diagnosis, mental, spectrum, health, waiting, disorder, suicide, adults","0.057, 0.031, 0.026, 0.015, 0.014, 0.012, 0.008, 0.008, 0.007, 0.006"
77,0.6785592849754416,123,"smart, meters, meter, energy, consumers, roll, smets, suppliers, metering, installed","0.062, 0.052, 0.035, 0.024, 0.018, 0.014, 0.013, 0.013, 0.011, 0.010"
78,0.5009399751471196,123,"emergency, assaults, assault, workers, officers, police, staff, offence, worker, nhs","0.025, 0.022, 0.017, 0.015, 0.011, 0.011, 0.011, 0.009, 0.009, 0.008"
79,0.6488905819726805,122,"nato, defence, estonia, europe, poland, allies, european, troops, alliance, commitment","0.090, 0.032, 0.017, 0.016, 0.014, 0.014, 0.011, 0.010, 0.009, 0.009"
80,0.39278092830111466,120,"ncs, young, programme, backgrounds, participants, people, integration, youth, social, volunteering","0.059, 0.020, 0.009, 0.008, 0.007, 0.007, 0.007, 0.007, 0.007, 0.006"
81,0.3853109492594334,119,"environmental, principles, environment, law, eu, standards, body, legislation, protections, bill","0.038, 0.016, 0.015, 0.011, 0.009, 0.008, 0.007, 0.007, 0.007, 0.006"
82,0.724211532697633,114,"automotive, vauxhall, psa, plant, plants, industry, chain, sector, gm, ellesmere","0.025, 0.023, 0.020, 0.019, 0.015, 0.012, 0.011, 0.010, 0.010, 0.010"
83,0.6552466414449094,113,"nhs, nurses, nursing, staff, health, nurse, doctors, number, more, 000","0.030, 0.029, 0.013, 0.007, 0.007, 0.007, 0.006, 0.005, 0.005, 0.005"
84,0.32606594158926266,113,"self, employed, employment, insurance, tax, contributions, chancellor, national, bogus, taylor","0.054, 0.052, 0.019, 0.012, 0.011, 0.009, 0.008, 0.006, 0.006, 0.005"
85,0.7297680463701839,108,"antibiotics, resistance, antibiotic, antimicrobial, amr, neill, tb, diseases, infections, malaria","0.037, 0.025, 0.020, 0.017, 0.015, 0.011, 0.011, 0.010, 0.009, 0.009"
86,0.31032815050028784,107,"eu, leaving, uk, discussions, assessment, leaves, steps, what, he, department","0.052, 0.045, 0.042, 0.041, 0.032, 0.031, 0.024, 0.023, 0.021, 0.020"
87,0.6455028451215343,106,"war, passchendaele, battle, ypres, centenary, memorial, 1917, men, memorials, was","0.030, 0.017, 0.014, 0.011, 0.010, 0.008, 0.008, 0.008, 0.008, 0.007"
88,0.6152618815860187,105,"kashmir, india, pakistan, indian, kashmiri, pellet, human, guns, jammu, rights","0.051, 0.025, 0.025, 0.024, 0.016, 0.013, 0.011, 0.011, 0.010, 0.008"
89,0.3192120404785368,104,"data, protection, adequacy, gdpr, eu, european, uk, personal, digital, flow","0.057, 0.023, 0.021, 0.014, 0.008, 0.008, 0.008, 0.008, 0.007, 0.006"
90,0.7845814312569028,101,"road, highways, roads, england, congestion, traffic, network, bypass, route, junction","0.028, 0.022, 0.017, 0.011, 0.011, 0.011, 0.011, 0.009, 0.009, 0.007"
91,0.643539762523181,99,"legal, aid, laspo, justice, advice, litigants, court, access, cases, system","0.049, 0.041, 0.018, 0.016, 0.011, 0.010, 0.010, 0.009, 0.009, 0.008"
92,0.3011056031928711,99,"president, trump, visit, invitation, states, donald, state, america, united, american","0.030, 0.029, 0.025, 0.012, 0.010, 0.010, 0.009, 0.009, 0.008, 0.008"
93,0.36448233479583936,96,"progress, yes, then, will, make, delighted, certainly, am, happy, finish","0.062, 0.044, 0.032, 0.031, 0.029, 0.029, 0.026, 0.025, 0.025, 0.024"
94,0.7436571408089291,95,"students, international, universities, migration, study, immigration, university, student, higher, net","0.061, 0.025, 0.022, 0.016, 0.014, 0.011, 0.009, 0.009, 0.009, 0.009"
95,0.3319961190684954,95,"give, way, time, then, last, once, will, conclude, one, happy","0.139, 0.106, 0.037, 0.031, 0.030, 0.029, 0.023, 0.023, 0.021, 0.018"
96,0.2529445969060703,95,"give, gentleman, way, right, hon, will, intervening, typical, the, men","0.201, 0.176, 0.159, 0.105, 0.056, 0.040, 0.009, 0.008, 0.006, 0.004"
97,0.14098179638816946,94,"hurricane, islands, territories, anguilla, overseas, irma, virgin, hurricanes, british, caribbean","0.039, 0.021, 0.020, 0.020, 0.016, 0.015, 0.014, 0.013, 0.011, 0.010"
98,0.6433093753504058,94,"zimbabwe, mugabe, elections, africa, zimbabwean, harare, foreign, drc, democratic, african","0.057, 0.020, 0.017, 0.012, 0.011, 0.010, 0.009, 0.008, 0.008, 0.008"
99,0.7886881451995743,92,"tolls, bridge, toll, crossings, crossing, halton, mersey, severn, bridges, tolled","0.036, 0.029, 0.020, 0.016, 0.015, 0.014, 0.014, 0.013, 0.013, 0.010"
100,0.9402123503813077,92,"badgers, tb, culling, badger, cattle, bovine, disease, cull, vaccination, vaccine","0.041, 0.038, 0.034, 0.031, 0.031, 0.023, 0.021, 0.019, 0.018, 0.010"
101,0.25805322263174907,91,"give, way, gentleman, hon, lady, again, conscious, progress, intervene, will","0.075, 0.064, 0.064, 0.025, 0.017, 0.017, 0.016, 0.016, 0.015, 0.015"
102,0.7647889632368554,87,"councils, local, district, council, authorities, councillors, unitary, lancashire, funding, government","0.032, 0.023, 0.022, 0.012, 0.011, 0.009, 0.009, 0.007, 0.006, 0.006"
103,0.7014425491995298,86,"pr, proportional, system, post, electoral, past, voting, representation, votes, elections","0.019, 0.017, 0.017, 0.015, 0.014, 0.013, 0.013, 0.011, 0.011, 0.011"
104,0.8341694852147759,85,"bank, rbs, branches, banking, branch, banks, customers, closures, nat, communities","0.048, 0.048, 0.035, 0.035, 0.030, 0.020, 0.019, 0.014, 0.011, 0.010"
105,0.47784930049280444,84,"article, vote, 50, deal, agreement, parliament, european, withdrawal, meaningful, negotiations","0.018, 0.015, 0.015, 0.014, 0.012, 0.010, 0.010, 0.009, 0.007, 0.007"
106,0.3056221847625201,81,"aerospace, defence, bae, aircraft, hawk, industry, arrows, systems, typhoon, capability","0.028, 0.028, 0.022, 0.016, 0.013, 0.012, 0.012, 0.011, 0.010, 0.009"
107,0.6915771807519622,81,"whirlpool, product, tumble, safety, electrical, recall, fire, dryers, dryer, recalls","0.044, 0.026, 0.023, 0.018, 0.016, 0.015, 0.015, 0.015, 0.013, 0.012"
108,0.7857931651289971,80,"dental, tooth, decay, teeth, oral, dentist, children, dentists, nhs, health","0.041, 0.032, 0.026, 0.024, 0.023, 0.023, 0.018, 0.017, 0.015, 0.015"
109,0.7963606319481593,79,"blood, contaminated, inquiry, hepatitis, haemophilia, scandal, infected, products, affected, kingston","0.032, 0.022, 0.017, 0.014, 0.012, 0.011, 0.011, 0.008, 0.007, 0.006"
110,0.3284699331011056,79,"ofcom, merger, broadcasting, plurality, fox, media, sky, representations, decision, minded","0.039, 0.029, 0.028, 0.024, 0.021, 0.019, 0.017, 0.016, 0.014, 0.014"
111,0.2782428067661463,78,"information, documents, select, committee, motion, sensitive, reports, material, publication, negotiating","0.024, 0.018, 0.018, 0.014, 0.014, 0.012, 0.010, 0.010, 0.007, 0.007"
112,0.44155896102394604,78,"16, olds, voting, age, 17, vote, young, votes, 18, politics","0.036, 0.029, 0.024, 0.021, 0.021, 0.016, 0.013, 0.012, 0.011, 0.011"
113,0.480151883179591,77,"workers, rights, directive, unions, employment, trade, union, law, enhance, taylor","0.042, 0.033, 0.015, 0.011, 0.009, 0.009, 0.009, 0.008, 0.008, 0.007"
114,0.3764899260494774,76,"holocaust, auschwitz, memorial, semitism, anti, jewish, nazis, jews, birkenau, trust","0.053, 0.017, 0.017, 0.014, 0.012, 0.011, 0.009, 0.008, 0.007, 0.007"
115,0.577344715809915,76,"accommodation, personnel, model, service, families, forces, armed, survey, fam, housing","0.028, 0.022, 0.014, 0.013, 0.013, 0.011, 0.010, 0.010, 0.010, 0.008"
116,0.724515210912934,75,"sex, education, relationships, sre, schools, pshe, children, teach, parents, sexual","0.029, 0.022, 0.022, 0.020, 0.019, 0.013, 0.013, 0.012, 0.011, 0.010"
117,0.9525696884957876,75,"gambling, betting, stake, terminals, fobts, machines, odds, gamblers, fixed, stakes","0.080, 0.036, 0.024, 0.024, 0.023, 0.022, 0.019, 0.016, 0.015, 0.015"
118,0.3703614940637582,74,"friend, agree, makes, point, hon, my, completely, absolutely, entirely, right","0.045, 0.044, 0.034, 0.033, 0.030, 0.027, 0.024, 0.021, 0.018, 0.018"
119,0.30957440083491006,74,"steel, industry, sector, tata, liberty, energy, deal, profiles, british, uk","0.094, 0.028, 0.015, 0.009, 0.007, 0.007, 0.007, 0.007, 0.006, 0.005"
120,0.5414752105918362,74,"medicines, ema, drugs, pharmaceutical, patients, regulatory, agency, regulation, mhra, eu","0.029, 0.025, 0.017, 0.016, 0.011, 0.009, 0.008, 0.008, 0.008, 0.007"
121,0.7074474875794525,74,"milk, sugar, drinks, obesity, levy, sugary, childhood, children, soft, school","0.033, 0.033, 0.032, 0.028, 0.021, 0.013, 0.012, 0.012, 0.011, 0.010"
122,0.23136652296774307,73,"order, speaker, mr, point, germane, on, howarth, bone, spearker, colon","0.292, 0.191, 0.157, 0.138, 0.036, 0.026, 0.016, 0.016, 0.016, 0.014"
123,0.2967226960372038,71,"give, way, right, friend, my, hon, learned, will, trouble, before","0.185, 0.143, 0.096, 0.096, 0.055, 0.051, 0.049, 0.037, 0.009, 0.006"
124,0.2387484937499534,70,"gibraltar, spain, kingdom, united, british, negotiations, gibraltarians, eu, interests, crown","0.112, 0.013, 0.007, 0.007, 0.006, 0.006, 0.005, 0.005, 0.005, 0.005"
125,0.40678861195211996,70,"hiv, aids, health, treatment, commissioning, diagnosed, sexual, services, prep, testing","0.068, 0.029, 0.011, 0.008, 0.008, 0.008, 0.008, 0.007, 0.007, 0.007"
126,0.8137780055667478,68,"pharmacies, pharmacy, pharmacists, gp, community, pharmacist, services, gps, nhs, service","0.061, 0.034, 0.021, 0.014, 0.012, 0.011, 0.010, 0.009, 0.008, 0.008"
127,0.8031964318282301,68,"taxi, hire, drivers, uber, licensing, private, taxis, london, cabs, vehicles","0.040, 0.037, 0.036, 0.021, 0.018, 0.014, 0.014, 0.013, 0.011, 0.011"
128,0.5227703478398427,67,"rates, business, businesses, relief, revaluation, small, rate, rateable, increases, chancellor","0.051, 0.043, 0.025, 0.021, 0.020, 0.018, 0.018, 0.010, 0.009, 0.007"
129,0.2971836553205528,67,"give, way, member, then, hon, south, ilford, friend, stephen, chislehurst","0.073, 0.056, 0.044, 0.026, 0.022, 0.021, 0.020, 0.018, 0.015, 0.013"
130,0.37998310691145665,66,"atol, travel, holidays, consumers, package, protection, holiday, directive, consumer, holidaymakers","0.039, 0.028, 0.019, 0.018, 0.016, 0.016, 0.014, 0.012, 0.011, 0.010"
131,0.15338401139915944,65,"dissent, indicated, controversial, , , , , , , ","2.929, 1.962, 0.041, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000"
132,0.3264977345614781,62,"abortion, abortions, women, clinic, clinics, woman, ealing, harassment, act, stopes","0.057, 0.022, 0.019, 0.012, 0.010, 0.009, 0.009, 0.008, 0.008, 0.008"
133,0.41906856867282977,62,"waterways, navigation, commissioners, middle, level, drainage, quarry, boat, river, bill","0.027, 0.025, 0.025, 0.019, 0.015, 0.011, 0.010, 0.009, 0.009, 0.009"
134,0.3235972121103551,61,"banks, levy, bank, banking, tax, labour, surcharge, introduced, bail, billion","0.045, 0.041, 0.034, 0.021, 0.014, 0.009, 0.008, 0.007, 0.007, 0.007"
135,0.6615278904766354,61,"fa, football, game, clubs, league, governance, club, premier, reform, sport","0.069, 0.053, 0.020, 0.019, 0.019, 0.015, 0.014, 0.014, 0.012, 0.012"
136,0.4867672378334398,61,"scotland, scottish, barnett, snp, budget, tax, formula, billion, taxed, million","0.027, 0.027, 0.020, 0.018, 0.012, 0.011, 0.010, 0.007, 0.007, 0.007"
137,0.4070363427425188,61,"microbeads, plastic, products, marine, ban, microplastics, plastics, cosmetics, litter, environment","0.045, 0.036, 0.025, 0.024, 0.024, 0.024, 0.022, 0.017, 0.012, 0.011"
138,0.5161971625558024,60,"cdc, development, investments, investment, amendments, poverty, dfid, money, countries, aid","0.077, 0.019, 0.013, 0.009, 0.009, 0.008, 0.007, 0.007, 0.007, 0.007"
139,0.6522368487527929,60,"productivity, industrial, economy, plan, strategy, investment, growth, skills, economic, performance","0.052, 0.010, 0.009, 0.009, 0.009, 0.008, 0.007, 0.007, 0.006, 0.006"
140,0.24925296064097363,60,"claims, whiplash, injury, insurance, injuries, tissue, limit, premiums, soft, insurers","0.052, 0.044, 0.025, 0.019, 0.017, 0.016, 0.013, 0.012, 0.011, 0.011"
141,0.42067282248986315,59,"loneliness, jo, lonely, cox, older, ribble, seema, kennedy, reeves, commission","0.071, 0.023, 0.023, 0.014, 0.013, 0.008, 0.008, 0.008, 0.008, 0.007"
