topic_id,cv_score,size,top_words,word_weights
31,0.6595274270345103,803,"universal, credit, roll, claimants, system, work, benefits, payments, out, payment","0.030, 0.028, 0.010, 0.007, 0.005, 0.005, 0.004, 0.004, 0.004, 0.004"
32,0.8368667540630348,800,"drug, drugs, cannabis, substances, heroin, misuse, psychoactive, addiction, users, deaths","0.022, 0.020, 0.015, 0.009, 0.007, 0.006, 0.006, 0.005, 0.005, 0.005"
33,0.8029668266866825,791,"rates, business, businesses, small, retail, streets, retailers, high, street, relief","0.017, 0.015, 0.012, 0.012, 0.011, 0.007, 0.007, 0.007, 0.007, 0.007"
34,0.29460468199488427,785,"give, way, minister, will, the, wil, courtesy, sat, generous, sorry","0.196, 0.141, 0.086, 0.030, 0.004, 0.002, 0.001, 0.001, 0.001, 0.001"
35,0.2720096028097076,765,"give, gentleman, way, hon, will, the, gapes, hair, shooting, falling","0.164, 0.133, 0.117, 0.035, 0.025, 0.003, 0.001, 0.001, 0.001, 0.001"
36,0.719242214654149,735,"childcare, nursery, nurseries, parents, hours, early, children, free, 30, providers","0.032, 0.017, 0.013, 0.013, 0.010, 0.010, 0.007, 0.006, 0.006, 0.006"
37,1.0,674,"russia, russian, putin, ukraine, russians, salisbury, crimea, kremlin, sanctions, ukrainian","0.027, 0.026, 0.009, 0.009, 0.006, 0.006, 0.005, 0.005, 0.004, 0.004"
38,0.3439005259145312,670,"discussions, assessment, eu, leaving, effect, uk, leaves, recent, potential, what","0.037, 0.033, 0.032, 0.030, 0.027, 0.022, 0.021, 0.021, 0.019, 0.015"
39,0.7833938619374112,654,"autism, autistic, diagnosis, spectrum, learning, awareness, mental, adults, training, disability","0.047, 0.022, 0.009, 0.009, 0.005, 0.004, 0.004, 0.004, 0.004, 0.004"
40,0.910589552609693,650,"religious, pakistan, religion, persecution, freedom, christians, ahmadi, belief, ahmadis, faith","0.018, 0.016, 0.014, 0.013, 0.012, 0.011, 0.011, 0.010, 0.009, 0.009"
41,0.7860195990052976,646,"road, highways, roads, crossing, traffic, dartford, congestion, england, junction, potholes","0.017, 0.015, 0.012, 0.010, 0.010, 0.009, 0.007, 0.005, 0.005, 0.005"
42,0.5014907172640373,631,"clause, law, exit, amendment, eu, retained, bill, legislation, amendments, powers","0.008, 0.008, 0.007, 0.007, 0.006, 0.006, 0.005, 0.005, 0.005, 0.004"
43,0.6355462190545851,628,"amendment, amendments, clause, bill, legislation, learned, tabled, clauses, procedure, committee","0.013, 0.013, 0.010, 0.005, 0.005, 0.004, 0.004, 0.004, 0.004, 0.004"
44,0.9064894200500774,594,"dogs, dog, animal, puppies, pet, puppy, animals, welfare, cruelty, theft","0.026, 0.025, 0.016, 0.015, 0.013, 0.012, 0.011, 0.008, 0.008, 0.007"
45,0.2918728295067487,582,"lady, give, way, hon, will, the, game, carrot, silly, imply","0.183, 0.155, 0.111, 0.033, 0.024, 0.003, 0.002, 0.002, 0.002, 0.002"
46,0.9181575335907632,581,"landlords, tenants, landlord, agents, letting, rented, tenant, fees, rent, private","0.023, 0.020, 0.011, 0.011, 0.011, 0.011, 0.010, 0.009, 0.008, 0.007"
47,0.5797783065464841,580,"armed, forces, personnel, army, recruitment, pay, defence, flexible, retention, reserve","0.023, 0.021, 0.012, 0.011, 0.008, 0.005, 0.005, 0.004, 0.004, 0.004"
48,0.7285440332355179,575,"children, foster, care, social, child, carers, kinship, fostering, family, families","0.015, 0.012, 0.009, 0.008, 0.007, 0.006, 0.006, 0.005, 0.005, 0.005"
49,0.6041910361674334,562,"debt, deficit, chancellor, fiscal, budget, borrowing, gdp, forecast, growth, economy","0.015, 0.011, 0.010, 0.009, 0.008, 0.008, 0.007, 0.006, 0.006, 0.005"
50,0.9036532131944058,554,"nursing, nurses, nurse, bursary, students, student, training, bursaries, nhs, mature","0.032, 0.029, 0.013, 0.013, 0.011, 0.011, 0.007, 0.007, 0.007, 0.006"
51,0.6712402169613468,554,"women, female, men, gender, equality, woman, representation, parliament, male, mps","0.022, 0.011, 0.009, 0.006, 0.006, 0.005, 0.004, 0.004, 0.004, 0.004"
52,0.6951840734156229,542,"hospital, ccg, patients, nhs, stp, hospitals, care, services, trust, centre","0.015, 0.007, 0.006, 0.006, 0.005, 0.005, 0.005, 0.004, 0.004, 0.004"
53,0.42040875597829136,519,"lgbt, trans, gay, transgender, gender, equality, homosexual, merchant, act, rights","0.016, 0.013, 0.012, 0.011, 0.009, 0.007, 0.006, 0.006, 0.005, 0.004"
54,0.9086959921447704,511,"ivory, elephants, wildlife, species, elephant, ban, poaching, illegal, trade, endangered","0.039, 0.020, 0.014, 0.012, 0.012, 0.010, 0.009, 0.009, 0.008, 0.005"
55,0.7512344407466969,503,"domestic, violence, abuse, refuges, women, victims, refuge, abusive, men, partner","0.029, 0.021, 0.020, 0.015, 0.011, 0.010, 0.010, 0.004, 0.004, 0.004"
56,0.22328753638496668,500,"give, way, friend, my, hon, will, intervene, tempt, briefly, restless","0.158, 0.113, 0.069, 0.037, 0.034, 0.024, 0.004, 0.004, 0.003, 0.003"
57,0.7310614904036126,499,"apprenticeships, apprenticeship, apprentices, levy, skills, employers, training, apprentice, starts, young","0.042, 0.029, 0.020, 0.012, 0.008, 0.008, 0.007, 0.006, 0.005, 0.005"
58,0.9127798897059589,497,"heathrow, airport, airports, runway, expansion, regional, gatwick, flights, connectivity, slots","0.033, 0.023, 0.019, 0.015, 0.014, 0.007, 0.007, 0.007, 0.006, 0.006"
59,0.5964459926251748,492,"pharmacies, pharmacy, pharmacists, community, gp, dispensing, pharmacist, gps, nhs, services","0.050, 0.035, 0.019, 0.012, 0.008, 0.007, 0.007, 0.006, 0.006, 0.005"
60,0.24864864884664414,491,"bbc, charter, licence, fee, editorial, broadcasting, ofcom, news, radio, board","0.057, 0.011, 0.010, 0.010, 0.006, 0.005, 0.005, 0.004, 0.004, 0.004"
61,0.5448123566452642,481,"windrush, generation, immigration, home, illegal, here, hostile, office, citizens, british","0.030, 0.014, 0.010, 0.008, 0.006, 0.005, 0.005, 0.005, 0.004, 0.004"
62,0.5772325662381377,474,"pubs, pub, beer, code, adjudicator, newby, tenants, duty, pubcos, alcohol","0.035, 0.027, 0.018, 0.013, 0.012, 0.011, 0.010, 0.006, 0.006, 0.005"
63,0.6248154694006132,465,"science, research, innovation, scientific, horizon, researchers, scientists, universities, collaboration, sciences","0.028, 0.018, 0.012, 0.008, 0.006, 0.006, 0.006, 0.005, 0.005, 0.005"
64,0.3880174509609565,462,"flood, flooding, floods, defences, flooded, catchment, insurance, water, resilience, river","0.040, 0.022, 0.013, 0.012, 0.009, 0.007, 0.006, 0.006, 0.006, 0.006"
65,0.8594138146524123,461,"electoral, registration, register, voter, id, polling, vote, voters, fraud, postal","0.029, 0.021, 0.018, 0.016, 0.015, 0.011, 0.010, 0.009, 0.009, 0.009"
66,0.7511517589848062,460,"fire, rescue, firefighters, service, services, police, pccs, fires, emergency, tyne","0.046, 0.020, 0.020, 0.011, 0.007, 0.007, 0.006, 0.006, 0.005, 0.005"
67,0.9405746964065642,450,"plastic, plastics, recycling, waste, packaging, microbeads, bottles, marine, recycled, cups","0.044, 0.018, 0.016, 0.014, 0.014, 0.010, 0.009, 0.008, 0.008, 0.006"
68,0.7134983619800417,449,"obesity, sugar, drinks, childhood, obese, food, sugary, advertising, children, milk","0.030, 0.023, 0.019, 0.013, 0.010, 0.008, 0.007, 0.007, 0.007, 0.007"
69,0.49883984926618163,446,"gerald, speaker, his, he, you, him, member, michael, thank, house","0.009, 0.005, 0.005, 0.004, 0.004, 0.004, 0.004, 0.004, 0.004, 0.003"
70,0.347383861811829,442,"doctors, junior, bma, contract, weekends, patients, seven, nhs, strike, doctor","0.034, 0.031, 0.022, 0.018, 0.009, 0.008, 0.008, 0.007, 0.007, 0.006"
71,0.3800129114198047,437,"charities, charity, donations, gift, trustees, charitable, fundraising, commission, small, aid","0.033, 0.023, 0.013, 0.012, 0.010, 0.009, 0.008, 0.006, 0.006, 0.006"
72,0.44592766857005245,437,"welsh, assembly, wales, devolution, powers, bill, jurisdiction, devolved, reserved, constitutional","0.025, 0.019, 0.019, 0.009, 0.007, 0.006, 0.006, 0.005, 0.005, 0.005"
73,0.9190139185809454,430,"bank, branch, banking, branches, banks, closures, rbs, atm, cash, atms","0.022, 0.020, 0.020, 0.017, 0.016, 0.013, 0.013, 0.009, 0.009, 0.009"
74,0.5704678021454512,428,"soldiers, ireland, northern, terrorists, forces, troubles, limitations, veterans, armed, investigations","0.009, 0.008, 0.008, 0.007, 0.007, 0.006, 0.006, 0.006, 0.006, 0.005"
75,0.3959931538047369,406,"post, office, offices, mail, branches, crown, royal, postal, network, postmasters","0.048, 0.026, 0.021, 0.016, 0.009, 0.008, 0.008, 0.006, 0.006, 0.005"
76,0.539397332448078,400,"backstop, agreement, withdrawal, ireland, arrangement, relationship, northern, border, temporary, attorney","0.054, 0.008, 0.008, 0.007, 0.006, 0.006, 0.006, 0.005, 0.005, 0.005"
77,0.917450358148006,400,"gambling, betting, terminals, machines, odds, fobts, fixed, stake, bookmakers, shops","0.053, 0.033, 0.017, 0.016, 0.015, 0.014, 0.012, 0.010, 0.010, 0.010"
78,0.6657866897049425,397,"hs2, crewe, route, rail, phase, line, speed, project, capacity, station","0.042, 0.010, 0.008, 0.008, 0.008, 0.007, 0.007, 0.006, 0.006, 0.005"
79,0.7989947279048546,394,"defence, spending, gdp, armed, capability, threats, forces, nato, capabilities, equipment","0.033, 0.008, 0.008, 0.007, 0.007, 0.007, 0.007, 0.007, 0.007, 0.006"
80,0.7721192970777284,374,"war, somme, battle, graves, memorial, memorials, centenary, men, passchendaele, commemorate","0.022, 0.012, 0.010, 0.009, 0.007, 0.007, 0.007, 0.006, 0.005, 0.005"
81,0.8368299732952329,371,"smoking, tobacco, cigarettes, smokers, smoke, vaping, quit, control, cessation, products","0.046, 0.035, 0.020, 0.013, 0.012, 0.012, 0.008, 0.007, 0.007, 0.007"
82,0.2670167047134345,364,"give, gentleman, way, hon, will, the, equalisation, quickly, record, matter","0.164, 0.133, 0.117, 0.035, 0.025, 0.003, 0.002, 0.001, 0.001, 0.001"
83,0.3157428655950143,360,"give, way, then, progress, once, briefly, time, happily, conscious, will","0.101, 0.074, 0.029, 0.027, 0.025, 0.023, 0.020, 0.017, 0.016, 0.014"
84,0.6015223108379993,356,"press, leveson, newspapers, ipso, journalists, hacking, inquiry, section, media, newspaper","0.023, 0.021, 0.010, 0.008, 0.008, 0.007, 0.007, 0.006, 0.006, 0.005"
85,0.7727553038736725,355,"nato, defence, alliance, estonia, allies, summit, europe, baltic, security, states","0.062, 0.014, 0.012, 0.011, 0.009, 0.009, 0.007, 0.006, 0.006, 0.006"
86,0.8141809209863945,352,"automotive, vauxhall, plant, nissan, car, psa, industry, manufacturing, motor, chain","0.024, 0.013, 0.011, 0.010, 0.009, 0.009, 0.009, 0.008, 0.008, 0.006"
87,0.6706335099810076,350,"wage, living, minimum, national, workers, 25s, pay, 25, employers, paid","0.050, 0.023, 0.019, 0.009, 0.008, 0.008, 0.008, 0.007, 0.007, 0.007"
88,0.7322768283880912,348,"slavery, modern, trafficking, trafficked, victims, exploitation, advocates, human, children, traffickers","0.041, 0.022, 0.019, 0.010, 0.010, 0.006, 0.005, 0.005, 0.005, 0.004"
89,0.33829521779511806,345,"bulk, powers, privacy, warrants, bill, data, communications, investigatory, intelligence, judicial","0.016, 0.011, 0.010, 0.009, 0.007, 0.007, 0.007, 0.006, 0.006, 0.006"
90,0.8638581637410944,343,"nuclear, hinkley, reactors, energy, wylfa, sellafield, decommissioning, reactor, power, modular","0.048, 0.014, 0.010, 0.010, 0.009, 0.008, 0.007, 0.007, 0.007, 0.006"
91,0.7621335504698358,342,"jobcentre, jobcentres, glasgow, closures, dwp, claimants, closure, estate, staff, castlemilk","0.028, 0.025, 0.020, 0.010, 0.009, 0.006, 0.006, 0.005, 0.004, 0.004"
92,0.5336746791804179,342,"chilcot, iraq, blair, war, saddam, tony, 2003, weapons, hussein, invasion","0.018, 0.018, 0.014, 0.011, 0.010, 0.007, 0.007, 0.006, 0.006, 0.006"
93,0.8790256188398836,336,"energy, customers, cap, ofgem, consumers, price, switching, market, tariffs, variable","0.023, 0.017, 0.017, 0.017, 0.012, 0.012, 0.011, 0.011, 0.010, 0.009"
94,0.7073784565763337,330,"harassment, complaints, bullying, staff, sexual, grievance, behaviour, culture, allegations, leader","0.017, 0.010, 0.009, 0.008, 0.008, 0.007, 0.006, 0.006, 0.006, 0.006"
95,0.5248674036255387,328,"pay, sector, cap, public, workers, servants, rise, civil, bodies, wages","0.023, 0.018, 0.015, 0.015, 0.013, 0.007, 0.006, 0.004, 0.004, 0.004"
96,0.8346061083599545,327,"carbon, climate, ccs, emissions, capture, storage, paris, change, energy, decarbonisation","0.022, 0.021, 0.020, 0.013, 0.010, 0.010, 0.010, 0.008, 0.007, 0.005"
97,0.7711114130972451,327,"bus, buses, operators, transport, services, concessionary, fares, passengers, franchising, authorities","0.054, 0.018, 0.011, 0.009, 0.008, 0.008, 0.008, 0.007, 0.007, 0.006"
98,0.5602434946453726,311,"students, universities, erasmus, university, international, study, higher, migration, student, eu","0.030, 0.019, 0.014, 0.010, 0.010, 0.006, 0.005, 0.005, 0.005, 0.005"
99,0.8444916711288984,309,"farmers, farming, agricultural, agriculture, food, farm, production, environment, farms, payments","0.028, 0.018, 0.014, 0.014, 0.013, 0.007, 0.006, 0.006, 0.006, 0.005"
100,0.6738520321160569,308,"poverty, child, income, children, households, workless, chances, relative, worklessness, living","0.050, 0.017, 0.009, 0.009, 0.008, 0.008, 0.007, 0.006, 0.006, 0.004"
101,0.8023831695657102,304,"parking, car, charges, park, town, dvla, parks, fines, motorists, private","0.049, 0.019, 0.016, 0.010, 0.010, 0.009, 0.006, 0.006, 0.006, 0.006"
102,0.6153348267559148,302,"hillsborough, inquiry, inquest, families, inquests, orgreave, legal, truth, victims, justice","0.018, 0.013, 0.011, 0.011, 0.009, 0.008, 0.007, 0.006, 0.006, 0.006"
103,0.4104921988573277,294,"arts, culture, city, theatre, swansea, bid, cultural, hull, stoke, coventry","0.026, 0.024, 0.021, 0.012, 0.012, 0.011, 0.010, 0.008, 0.007, 0.007"
104,0.30157794065607957,288,"give, way, gentleman, lady, hon, friend, happily, my, right, will","0.077, 0.058, 0.026, 0.022, 0.018, 0.015, 0.010, 0.009, 0.008, 0.007"
105,0.7773235498319204,287,"veterans, covenant, armed, forces, personnel, mental, service, military, charities, veteran","0.037, 0.016, 0.014, 0.012, 0.009, 0.007, 0.006, 0.005, 0.005, 0.004"
106,0.837684902654032,286,"tidal, lagoon, swansea, lagoons, bay, project, energy, hendry, wales, power","0.049, 0.040, 0.025, 0.020, 0.017, 0.014, 0.013, 0.010, 0.008, 0.007"
107,0.4280439941739824,284,"bills, private, resolution, resolutions, bill, members, money, fridays, reading, session","0.029, 0.018, 0.012, 0.010, 0.009, 0.008, 0.007, 0.007, 0.007, 0.006"
108,0.31467755605258313,282,"friend, makes, point, agree, my, hon, absolutely, thank, intervention, completely","0.032, 0.027, 0.022, 0.019, 0.018, 0.018, 0.013, 0.013, 0.012, 0.011"
109,0.5747131492598507,282,"travellers, traveller, encampments, gypsy, unauthorised, sites, gypsies, illegal, settled, community","0.026, 0.026, 0.020, 0.014, 0.013, 0.012, 0.011, 0.008, 0.006, 0.006"
110,0.6274117517009097,278,"detention, detained, yarl, torture, immigration, shaw, wood, detainees, vulnerable, asylum","0.049, 0.016, 0.015, 0.014, 0.013, 0.012, 0.011, 0.010, 0.007, 0.007"
111,0.8228958466296525,269,"rbs, bank, banks, grg, banking, lloyds, fca, hbos, financial, businesses","0.016, 0.013, 0.012, 0.011, 0.011, 0.010, 0.010, 0.006, 0.006, 0.006"
112,0.41362723921778743,265,"financial, services, passporting, clearing, london, equivalence, sector, eu, regulatory, merger","0.020, 0.010, 0.009, 0.009, 0.008, 0.007, 0.006, 0.005, 0.005, 0.005"
113,0.42313953385680164,263,"departmental, responsibilities, statement, make, his, if, he, will, on, uno","0.385, 0.296, 0.165, 0.064, 0.061, 0.049, 0.037, 0.016, 0.013, 0.004"
114,0.3105282565364883,261,"offenders, foreign, deportation, deported, deport, nationals, criminals, prisoner, prisons, prisoners","0.019, 0.017, 0.015, 0.010, 0.009, 0.009, 0.008, 0.008, 0.008, 0.008"
115,0.5778237862260097,260,"article, 50, trigger, revoke, triggering, triggered, revoking, invoking, european, revoked","0.044, 0.034, 0.011, 0.009, 0.009, 0.006, 0.006, 0.005, 0.005, 0.005"
116,0.8547799715853417,259,"fireworks, firework, displays, animals, bonfire, noise, pets, night, sale, display","0.068, 0.014, 0.012, 0.009, 0.008, 0.008, 0.007, 0.006, 0.006, 0.006"
117,0.6570070010703374,257,"abortion, abortions, ireland, women, northern, woman, pregnancy, rights, 1861, pills","0.045, 0.013, 0.012, 0.012, 0.011, 0.006, 0.005, 0.005, 0.004, 0.004"
118,0.7379477359636746,256,"oil, gas, industry, sea, aberdeen, north, decommissioning, barrels, exploration, oga","0.044, 0.032, 0.015, 0.011, 0.010, 0.007, 0.006, 0.006, 0.006, 0.005"
119,0.5796109729042288,250,"carillion, contracts, company, collapse, capita, suppliers, outsourcing, receiver, public, profit","0.049, 0.018, 0.010, 0.010, 0.009, 0.008, 0.007, 0.007, 0.006, 0.006"
120,0.46844406260947086,248,"data, protection, gdpr, adequacy, digital, privacy, personal, commissioner, information, bill","0.039, 0.016, 0.012, 0.011, 0.007, 0.005, 0.005, 0.004, 0.004, 0.004"
121,0.25549509773584617,246,"give, gentleman, way, right, hon, will, soul, intervening, resist, goodness","0.138, 0.113, 0.099, 0.060, 0.030, 0.021, 0.003, 0.003, 0.003, 0.003"
122,0.8201933868331548,245,"leasehold, leaseholders, freehold, lease, commonhold, ground, developers, leases, property, properties","0.032, 0.018, 0.015, 0.009, 0.009, 0.008, 0.007, 0.007, 0.007, 0.006"
123,0.8953758533788274,243,"claims, whiplash, injury, insurance, injuries, compensation, premiums, fraudulent, damages, limit","0.033, 0.027, 0.018, 0.013, 0.012, 0.010, 0.009, 0.008, 0.008, 0.008"
124,0.5408089106556784,241,"aid, dfid, development, international, spent, poverty, spending, money, countries, oda","0.025, 0.014, 0.013, 0.006, 0.006, 0.005, 0.005, 0.005, 0.005, 0.005"
125,0.3148230351586,239,"lords, peers, hereditary, reform, chamber, house, elected, unelected, lord, size","0.038, 0.019, 0.014, 0.009, 0.008, 0.008, 0.008, 0.006, 0.006, 0.006"
126,0.6008840874584394,235,"workers, rights, employment, unions, trade, union, protections, directive, legislation, workplace","0.022, 0.019, 0.009, 0.009, 0.006, 0.006, 0.006, 0.006, 0.005, 0.004"
127,0.8464547703842156,234,"smart, meters, meter, energy, consumers, roll, smets, installed, suppliers, dcc","0.055, 0.054, 0.031, 0.016, 0.014, 0.013, 0.013, 0.010, 0.009, 0.009"
128,0.7615112472477267,232,"whirlpool, electrical, product, tumble, safety, goods, counterfeit, faulty, dryers, recall","0.026, 0.026, 0.019, 0.015, 0.014, 0.014, 0.013, 0.012, 0.011, 0.010"
129,0.8820638229030401,228,"baby, stillbirth, bereavement, neonatal, loss, stillbirths, babies, parents, miscarriage, maternity","0.019, 0.018, 0.015, 0.013, 0.012, 0.012, 0.011, 0.008, 0.007, 0.006"
130,0.7104548959069953,225,"victims, victim, justice, criminal, witnesses, sexual, code, rape, crime, trial","0.040, 0.013, 0.009, 0.008, 0.008, 0.008, 0.008, 0.008, 0.007, 0.004"
131,0.6280945899854504,224,"gender, gap, pay, women, men, reporting, employers, companies, ftse, data","0.038, 0.032, 0.019, 0.017, 0.009, 0.009, 0.007, 0.007, 0.007, 0.006"
132,0.3290111497343093,221,"ask, statement, secretary, make, state, commonwealth, affairs, if, foreign, home","0.059, 0.055, 0.021, 0.021, 0.018, 0.014, 0.014, 0.012, 0.011, 0.009"
133,0.597598440141547,218,"deaf, hearing, bsl, language, deafness, sign, loss, children, aids, gcse","0.036, 0.024, 0.016, 0.013, 0.010, 0.010, 0.009, 0.008, 0.007, 0.006"
134,0.668086644225026,216,"warrant, arrest, europol, european, extradition, operation, justice, co, eaw, criminal","0.029, 0.028, 0.016, 0.012, 0.009, 0.007, 0.007, 0.007, 0.006, 0.006"
135,0.3310937082728359,215,"euratom, nuclear, safeguards, isotopes, onr, safeguarding, radioisotopes, membership, iaea, industry","0.046, 0.036, 0.012, 0.009, 0.008, 0.008, 0.006, 0.006, 0.006, 0.005"
136,0.518424317129816,214,"charter, rights, law, fundamental, human, court, eu, protection, principles, learned","0.045, 0.024, 0.013, 0.011, 0.008, 0.005, 0.005, 0.004, 0.004, 0.004"
137,0.2762084069813741,212,"assent, indicated, consented, forthwith, nod, question, accepted, proposed, agreed, receive","2.045, 1.509, 0.016, 0.015, 0.014, 0.009, 0.007, 0.005, 0.005, 0.005"
138,0.2791627660732932,212,"gentleman, give, way, hon, resist, intervention, sit, again, intervene, please","0.045, 0.028, 0.023, 0.012, 0.011, 0.010, 0.009, 0.007, 0.007, 0.006"
139,0.45009001728087433,209,"nuclear, deterrent, trident, weapons, submarines, deterrence, defence, threats, disarmament, renewal","0.036, 0.025, 0.022, 0.020, 0.008, 0.006, 0.006, 0.005, 0.005, 0.005"
140,0.3675327838567073,209,"dissent, indicated, diktat, unwise, mad, contempt, simply, word, add, bad","2.422, 1.496, 0.016, 0.014, 0.014, 0.010, 0.007, 0.007, 0.006, 0.006"
